# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6527.326474 0.993393 0.002979 1.2017 1280.2 -0.858 -0.124 h130822_0557
6527.326674 0.993704 0.002982 1.2013 1284.8 -0.681 0.330 h130822_0558
6527.326873 0.995924 0.002994 1.2008 1290.8 -0.467 0.339 h130822_0559
6527.327071 0.994983 0.002991 1.2004 1286.9 -0.151 0.309 h130822_0560
6527.327277 0.995267 0.002987 1.2000 1288.4 -0.203 0.021 h130822_0561
6527.327475 0.994249 0.002982 1.1996 1285.9 -0.364 0.161 h130822_0562
6527.327673 0.995456 0.002991 1.1992 1288.5 -0.237 0.109 h130822_0563
6527.327871 0.997353 0.002991 1.1988 1285.7 -0.020 0.052 h130822_0564
6527.328068 0.997234 0.002989 1.1984 1281.1 0.186 -0.185 h130822_0565
6527.328266 0.994497 0.002975 1.1980 1282.6 0.093 -0.334 h130822_0566
6527.328464 0.996687 0.002987 1.1976 1286.7 0.230 -0.194 h130822_0567
6527.328662 0.996759 0.002987 1.1972 1290.3 0.295 -0.156 h130822_0568
6527.328871 0.998801 0.002994 1.1968 1289.5 0.430 -0.058 h130822_0569
6527.329070 0.996272 0.002980 1.1964 1287.7 0.768 -0.425 h130822_0570
6527.329272 0.993784 0.002973 1.1960 1291.2 0.611 0.114 h130822_0571
6527.329470 0.996164 0.002980 1.1956 1291.1 0.812 0.065 h130822_0572
6527.329670 0.994121 0.002968 1.1952 1293.6 0.451 -0.338 h130822_0573
6527.329869 0.996059 0.002980 1.1948 1296.2 0.792 -0.022 h130822_0574
6527.330070 0.996363 0.002980 1.1945 1295.7 0.776 0.110 h130822_0575
6527.330276 0.998453 0.002984 1.1941 1290.3 0.930 0.142 h130822_0576
6527.330476 0.994582 0.002968 1.1937 1292.7 1.016 -0.139 h130822_0577
6527.330726 0.995371 0.002973 1.1932 1294.5 1.100 -0.162 h130822_0578
6527.330934 0.996507 0.002973 1.1928 1285.7 1.114 -0.004 h130822_0579
6527.331133 0.997014 0.002972 1.1925 1272.7 1.646 -0.015 h130822_0580
6527.331342 0.996405 0.002963 1.1921 1269.1 1.414 0.202 h130822_0581
6527.331542 0.996299 0.002963 1.1917 1269.1 1.569 -0.051 h130822_0582
6527.331950 0.997612 0.002959 1.1910 1259.4 1.693 -0.006 h130822_0584
6527.332169 0.996488 0.002959 1.1906 1260.7 1.894 0.133 h130822_0585
6527.332369 0.997578 0.002959 1.1902 1254.8 -1.443 -0.005 h130822_0586
6527.332579 0.996279 0.002950 1.1898 1257.2 -1.146 -0.002 h130822_0587
6527.332795 0.997187 0.002952 1.1894 1253.8 -1.144 0.056 h130822_0588
6527.332996 0.997167 0.002952 1.1891 1248.3 -1.101 -0.042 h130822_0589
6527.333212 0.996522 0.002942 1.1887 1229.3 -1.103 0.060 h130822_0590
6527.333412 0.996402 0.002945 1.1884 1226.4 -0.898 0.158 h130822_0591
6527.333611 0.995609 0.002935 1.1880 1222.7 -0.997 0.363 h130822_0592
6527.333810 0.996763 0.002938 1.1877 1223.9 -0.392 -0.134 h130822_0593
6527.334013 0.996067 0.002933 1.1873 1218.1 -0.531 -0.115 h130822_0594
6527.334210 0.994433 0.002927 1.1870 1222.3 -0.570 -0.117 h130822_0595
6527.334410 0.994022 0.002931 1.1867 1231.8 -0.335 -0.128 h130822_0596
6527.334608 0.996110 0.002938 1.1863 1239.3 0.373 -0.231 h130822_0597
6527.334807 0.995612 0.002940 1.1860 1248.7 0.170 0.066 h130822_0598
6527.335007 0.993537 0.002929 1.1857 1244.8 0.379 -0.141 h130822_0599
6527.335205 0.994438 0.002931 1.1853 1234.6 0.526 -0.216 h130822_0600
